30223;97173;106313
30243;97192;106330
30274;97185;106360
30294;97222;106450
30323;97263;106564
30344;97310;106645
30373;97343;106744
30394;97392;106829
30425;97416;106943
30444;97475;107039
30474;97512;107123
30494;97557;107178
30524;97552;107213
30544;97571;107151
30574;97409;106680
30595;97238;106239
30624;96958;105707
30645;96865;105512
30674;96801;105453
30695;96799;105508
30724;96833;105618
30745;96892;105747
30774;96968;105945
30795;97057;106081
30824;97088;106139
30845;97105;106143
30874;97051;106093
30896;97054;106064
30924;97029;106067
30945;97055;106101
30974;97076;106179
30995;97130;106288
31025;97169;106407
31046;97223;106489
31075;97248;106599
31095;97296;106679
31125;97325;106780
31145;97381;106873
31176;97400;106954
31196;97449;107020
31225;97455;107030
31246;97450;106920
31276;97262;106382
31296;97068;105922
31327;96790;105413
31346;96695;105271
31376;96640;105214
31396;96671;105235
31426;96689;105340
31447;96742;105484
31475;96820;105676
31497;96899;105811
31526;96924;105860
31547;96945;105844
31576;96894;105807
31597;96901;105800
31626;96874;105796
31646;96921;105843
31676;96933;105943
31697;96974;106005
31726;97027;106153
31747;97084;106251
31776;97121;106365
31797;97168;106437
31827;97170;106505
31847;97211;106584
31877;97255;106675
31897;97291;106715
31927;97308;106791
31947;97342;106834
31977;97320;106765
31997;97265;106519
32028;96990;105868
32048;96829;105491
32077;96622;105152
32098;96589;105064
32128;96562;105123
32148;96610;105197
32177;96639;105340
32198;96723;105496
32229;96792;105655
32248;96837;105742
32277;96839;105735
32299;96843;105709
32327;96810;105675
32349;96824;105691
32377;96809;105720
32398;96853;105803
32428;96898;105910
32449;96941;105988
32478;96992;106139
32498;97049;106233
32528;97091;106335
32548;97110;106394
32578;97133;106455
32599;97166;106505
32628;97187;106576
32649;97218;106631
32678;97234;106718
32699;97275;106770
32729;97261;106789
32749;97277;106714
32779;97126;106233
32799;96956;105820
32829;96701;105363
32849;96636;105227
32878;96563;105206
32900;96608;105258
32929;96652;105388
32950;96704;105537
32978;96796;105758
33000;96850;105843
33029;96861;105867
33049;96864;105841
33079;96845;105808
33100;96853;105797
33129;96830;105818
33149;96860;105869
33179;96879;105950
33200;96935;106050
33229;96978;106176
33250;97044;106262
33280;97069;106361
33300;97104;106425
33330;97122;106493
33350;97153;106554
33381;97177;106621
33400;97215;106695
33430;97234;106748
33451;97261;106798
33480;97256;106818
33501;97279;106766
33531;97145;106376
33551;97000;106015
33581;96779;105600
33601;96704;105460
33630;96647;105442
33651;96689;105508
33682;96731;105663
33701;96797;105847
33730;96914;106053
33752;96971;106127
33780;96969;106151
33801;96971;106133
33830;96931;106068
33851;96933;106059
33881;96922;106075
33901;96954;106102
33931;96967;106216
33951;97009;106282
33981;97043;106395
34001;97098;106486
34031;97131;106574
34052;97165;106629
34081;97190;106721
34102;97227;106787
34131;97245;106869
34152;97282;106902
34183;97277;106943
34202;97297;106952
34232;97232;106684
34252;97106;106319
34282;96848;105799
34302;96732;105586
34331;96627;105434
34353;96637;105460
34383;96674;105563
34403;96725;105705
34432;96809;105938
34453;96895;106069
34482;96924;106150
34503;96947;106146
34532;96913;106093
34552;96911;106071
34583;96876;106047
34603;96889;106089
34632;96908;106152
34653;96964;106222
34682;96992;106354
34703;97032;106428
34733;97066;106523
34753;97115;106601
34784;97130;106689
34803;97186;106778
34833;97231;106874
34853;97248;106927
34883;97255;106967
34904;97276;106951
34933;97179;106578
34954;97030;106152
34983;96736;105597
35004;96612;105354
35033;96487;105208
35054;96494;105238
35084;96518;105317
35104;96563;105421
35133;96642;105638
35154;96720;105776
35183;96771;105900
35205;96797;105899
35233;96749;105856
35254;96773;105847
35284;96723;105796
35304;96747;105844
35334;96767;105917
35355;96813;105990
35384;96864;106113
35404;96901;106190
35434;96942;106293
35454;96995;106386
35484;97015;106484
35505;97059;106572
35535;97080;106652
35555;97118;106733
35585;97144;106775
35605;97163;106772
35635;97098;106504
35655;96960;106104
35684;96649;105477
35705;96510;105212
35735;96369;105011
35756;96365;104986
35784;96377;105083
35806;96422;105179
35834;96492;105371
35856;96571;105537
35885;96640;105657
35905;96671;105706
35935;96663;105677
35956;96662;105641
35985;96642;105637
36005;96654;105651
36035;96649;105704
36056;96702;105801
36086;96728;105896
36106;96781;106005
36135;96836;106115
36156;96881;106189
36186;96904;106284
36206;96941;106355
36236;96976;106446
36256;97027;106530
36286;97042;106589
36306;97073;106615
36336;97067;106614
36357;97038;106437
36385;96800;105832
36407;96626;105467
36435;96416;105081
36457;96346;104976
36486;96328;104987
36507;96354;105059
36536;96397;105229
36556;96483;105385
36586;96565;105577
36606;96615;105674
36636;96643;105690
36657;96643;105658
36686;96605;105624
36707;96616;105611
36737;96615;105645
36757;96644;105703
36787;96661;105795
36807;96723;105892
36838;96756;106014
36857;96814;106102
36887;96859;106201
36908;96892;106250
36937;96918;106354
36958;96964;106431
36986;96982;106511
37008;97028;106568
37037;97030;106594
37058;97043;106605
37088;96982;106342
37107;96855;106007
37137;96600;105479
37158;96484;105236
37187;96378;105118
37208;96396;105158
37237;96425;105296
37258;96502;105452
37287;96592;105691
37308;96673;105833
37338;96722;105906
37358;96737;105888
37388;96705;105844
37408;96699;105827
37438;96669;105811
37458;96697;105844
37488;96713;105911
37509;96763;105976
37538;96795;106094
37559;96848;106185
37587;96876;106279
37609;96915;106348
37640;96932;106436
37659;96983;106510
37688;97020;106592
37709;97039;106639
37738;97051;106696
37760;97072;106708
37788;97058;106598
37809;96989;106347
37838;96725;105769
37859;96590;105477
37889;96437;105238
37909;96420;105213
37939;96415;105309
37959;96483;105445
37989;96568;105657
38009;96654;105834
38040;96717;105957
38060;96743;105978
38089;96733;105946
38110;96733;105891
38139;96682;105878
38160;96721;105874
38190;96706;105944
38210;96751;106011
38239;96777;106120
38260;96837;106205
38291;96867;106309
38310;96924;106386
38339;96956;106486
38361;96989;106526
38389;97021;106633
38411;97053;106693
38439;97083;106763
38460;97117;106793
38490;97089;106717
38510;97029;106449
38540;96747;105787
38560;96564;105432
38591;96371;105110
38610;96327;105060
38640;96325;105103
38661;96367;105180
38690;96428;105378
38711;96508;105548
38740;96595;105733
38761;96651;105801
38790;96636;105775
38811;96640;105748
38841;96622;105719
38861;96615;105699
38890;96622;105747
38912;96660;105804
38940;96687;105918
38962;96728;106019
38990;96779;106126
39011;96829;106219
39041;96850;106307
39061;96899;106385
39092;96932;106476
39111;96983;106553
39141;96995;106623
39161;97040;106666
39191;97033;106656
39212;97014;106490
